1,"下列关于社会经济规律，说法错误的是（  ）。",<p>A:经济规律体现着社会经济活动的必然趋势</p><p>B:经济规律具有客观性</p><p>C:在一定的社会阶段中，各种经济规律是由于生产力的内部联系而相互联系着，形成经济规律体系</p><p>D:任何经济规律都是不以人的主观意志为转移的</p>,4,C,本题考查社会经济规律。在一定的社会阶段中，各种经济规律是由于生产关系的颞部联系而相互联系着，形成经济规律体系。,476,1
1,"人类历史上最初的社会经济制度是（  ）。",<p>A:原始社会制度</p><p>B:奴隶社会制度</p><p>C:封建社会制度</p><p>D:资本主义社会制度</p>,4,A,本题考查社会经济制度的变革。社会经济制度的演变经历了五个阶段，即原始社会制度、奴隶社会制度、封建社会制度、资本主义社会制度以及社会主义社会制度，其中原始社会制度是人类历史上最初的社会经济制度。,477,1
1,"关于商品的使用价值和价值的说法，错误的是（  ）。",<p>A:使用价值是能满足人类某种需要的属性</p><p>B:使用价值是商品交换价值和价值的物质承担者</p><p>C:商品作为价值，在质上是相同的，在量上是不可以比较的</p><p>D:商品是使用价值和价值的矛盾统一体</p>,4,C,"本题考查商品的使 用价值和价值。商品作为使用价值，在质上各不相同，因而在量上也难以比较。但是商品作为价值，在质上是相同的，在量上也是可以比较的。",482,1
1,"下列属于货币的基本职能的是（  ）。",<p>A:价值尺度</p><p>B:贮藏手段</p><p>C:支付手段</p><p>D:世界货币</p>,4,A,本题考查货币的职能。货币具有价值尺度、流通手段、贮藏手段、支付手段和世界货币五大职能，其中价值尺度和流通手段是货币的基本职能。,483,1
1,"国家垄断资本主义是指（  ）。",<p>A:垄断资本和国有企业融合在一起的资本主义</p><p>B:垄断资本和国家政权融合在一起的资本主义</p><p>C:金融寡头和国家政权融合在一起的资本主义</p><p>D:银行资本和国有企业融合在一起的资本主义</p>,4,B,本题考查国家垄断资本主义的概念。国家垄断资本主义是指垄断资本和国家政权融合在一起的资本主义。,486,1
1,"我国建立社会主义经济制度的基本途径不包括（  ）。",<p>A:没收官僚资本，建立社会主义全民所有制经济</p><p>B:改造民族资本，壮大社会主义经济基础</p><p>C:没收民族资本，改革社会主义全民所有制经济</p><p>D:改造农业和手工业中的个体所有制，建立社会主义劳动群众集体所有制经济</p>,4,C,本题考查我国建立社会主义经济制度的途径。我国建立社会主义经济制度的基本途径是：（1）没收官僚资本，将其由资本主义私有制经济转变为社会主义全民所有制经济，从而掌握了国民经济的命脉，并使之成为人民民主专政的重要经济基础。（2）改造民族资本，壮大社会主义经济基础。（3）改造农业和手工业中的个体私有制，建立社会主义劳动群众集体所有制经济。,488,1
1,"社会主义的根本任务是（  ）。",<p>A:解放和发展生产力</p><p>B:消灭剥削，消除两极分化</p><p>C:缩小贫富差距，实现共同富裕</p><p>D:满足人民群众日益增长的物质文化需要</p>,4,A,本题考查社会主义的根本任务。社会主义的根本任务是解放和发展生产力。,489,1
1,"形成橄榄型分配格局的关键是（  ）。",<p>A:让中等收入人群持续扩大</p><p>B:重视多渠道增加居民财产性收入</p><p>C:发挥好政府对收入分配的调节作用</p><p>D:兼顾效率和公平，创造机会公平的收入环境</p>,4,A,本题考查社会主义初级阶段的收入分配制度。形成橄榄型分配格局，关键是让中等收入群体持续扩大。,490,1
1,"关于社会主义市场经济与其他社会的市场经济所具有的共同特征，描述错误的是（  ）。",<p>A:一切经济活动都直接或间接地通过市场实现</p><p>B:政府不干预市场主体的生产经营活动</p><p>C:经济运行依据法律规范进行</p><p>D:商品的价格由市场竞争形成</p>,4,B,本题考查社会主义市场经济与其他社会的市场经济的共同特征。社会主义市场经济具有与其他社会的市场经济一样的共同特征：（1）一切经济活动都直接或间接地通过市场实现，市场机制起决定性作用。（2）市场主体自主经营、自负盈亏。（3）商品的价格由市场竞争形成。（4）政府不直接干预市场主体的生产经营活动。（5）经济运行依据法律规范进行。,491,1
1,"现代企业制度的基本特征不包括（  ）。",<p>A:产权清晰</p><p>B:权责明确</p><p>C:政企分开</p><p>D:统筹兼顾</p>,4,D,本题考查现代企业制度的基本特征。现代企业制度的基本特征包括：（1）产权清晰。（2）权责明确。（3）政企分开。（4）管理科学。,494,1
1,"社会主义再生产的典型特征是（  ）。",<p>A:生产力水平的提高</p><p>B:生产关系的不断调整</p><p>C:扩大再生产</p><p>D:科学技术的不断进步</p>,4,C,本题考查社会主义再生产的典型特征。社会主义再生产的典型特征是扩大再生产。,495,1
1,"下列不属于社会主义国民收入再生产分配的途径的是（  ）。",<p>A:国家财政收支</p><p>B:上缴税收</p><p>C:劳务费用的支付</p><p>D:价格体系</p>,4,B,本题考查国民收入的再分配。社会主义国民收入再分配的途径有：（1）国家财政收支。（2）银行信贷。（3）劳务费用的支付。（4）价格体系。,497,1
1,"关于经济增长与经济发展的关系，描述错误的是（  ）。",<p>A:经济增长只是经济发展的一部分</p><p>B:经济增长是实现经济发展的手段和基础</p><p>C:没有经济增长就不可能有经济的发展</p><p>D:有经济增长一定会有经济的发展</p>,4,D,本题考查经济增长与经济发展的关系。有经济增长并非一定就有经济发展，经济增长并不构成经济发展的充分必要条件。,498,1
1,"党的十九大报告提出了新发展理念，国家进一步繁荣发展的必由之路是（  ）。",<p>A:开放</p><p>B:创新</p><p>C:协调</p><p>D:共享</p>,4,A,本题考查党的十九大报告提出的新发展理念。党的十九大报告进一步提出了创新、协调、绿色、开放、共享的新发展理念，其中开放是国家进一步繁荣发展的必由之路。,498,1
1,"关于宏观经济调控手段的描述，错误的是（  ）。",<p>A:计划调控手段是通过国家制定的长期、中期、短期国民经济和社会发展计划，对国民经济的运行和发展进行调解</p><p>B:经济调控手段主要以直接调控为主</p><p>C:法律调控手段主要是依靠国家的法权力量</p><p>D:发展社会主义市场经济，应以经济调控手段为主</p>,4,B,本题考查宏观经济调控的手段。社会主义宏观经济调控以间接调控为主。,500,1
1,"下列不属于货币政策工具的是（  ）。",<p>A:存款准备金率</p><p>B:再贴现率</p><p>C:公开市场业务</p><p>D:国家预算</p>,4,D,本题考查货币政策工具。货币政策工具主要包括：（1）存款准备金率。（2）再贴现率。（3）公开市场业务。,501,1
1,"经济全球化不包括（  ）。",<p>A:贸易全球化</p><p>B:生产全球化</p><p>C:制度全球化</p><p>D:金融全球化</p>,4,C,本题考查经济全球化的分类。经济全球化可以具体划分为贸易全球化、生产全球化和金融全球化。,502,1
1,"我国涉外经济管理应遵循的基本原则不包括（  ）。",<p>A:必须有利于拉动国民经济持续稳定增长，从整体上提升我国的综合国力</p><p>B:必须有利于促进国际收支的绝对平衡，为我国实现社会商品总供给与总需求的均衡创造有利条件</p><p>C:必须有利于提高国民经济的抗风险能力，保证国家经济安全</p><p>D:必须有利于实现国民经济的可持续发展目标，重视资源的合理利用和环境保护</p>,4,B,本题考查我国涉外经济管理应遵循的基本原则。我国涉外经济管理应遵循的基本原则有：（1）必须有利于拉动国民经济持续稳定增长，从整体上提升我国的综合国力。（2）必须有利于促进国际收支的总体平衡，为我国实现社会商品总供给与总需求的均衡创造有利条件。（3）必须有利于带动国内经济结构的合理调整和升级，提高科技含量，发挥我国的比较优势和增强国际竞争力。（4）必须有利于提高国民经济的抗风险能力，保证国家经济安全。（5）必须有利于实现国民经济的可持续发展目标，重视资源的合理利用和环境保护。（6）必须有利于扩大就业和环节国内结构性矛盾，维护城乡社会稳定。,506,1
